x,y,z,type,is_movable
-329.13,241.19,0.0,CAF,1
-114.29000000000002,-23.149999999999977,0.0,CAF,1
-530.81,364.73,0.0,other_tissue,0
-155.51999999999998,208.39999999999998,0.0,CAF,1
33.950000000000045,-4.5,0.0,other_tissue,0
233.21000000000004,-276.78999999999996,0.0,other_tissue,0
-528.15,531.47,0.0,other_tissue,0
230.40999999999997,-12.019999999999982,0.0,other_tissue,0
-35.07000000000005,-283.34000000000003,0.0,apCAF,1
-293.75,-167.55999999999995,0.0,CAF,1
-133.26,-411.94000000000005,0.0,other_tissue,0
-155.12,269.81,0.0,other_tissue,0
-448.13,516.44,0.0,other_tissue,0
528.5,-365.95000000000005,0.0,other_tissue,0
446.45000000000005,-146.40999999999997,0.0,other_tissue,0
473.20000000000005,246.38,0.0,other_tissue,0
-474.6,-361.13,0.0,other_tissue,0
231.98000000000002,428.98,0.0,epithelial_tumor_class1,1
288.03999999999996,75.43,0.0,other_tissue,0
196.57000000000005,-39.64999999999998,0.0,other_tissue,0
227.14999999999998,520.14,0.0,CAF,1
-532.59,210.39999999999998,0.0,CAF,1
-389.93,134.75,0.0,epithelial_normal,1
440.29999999999995,-315.5,0.0,other_tissue,0
173.27999999999997,-201.38,0.0,other_tissue,0
489.4000000000001,545.134,0.0,CAF,1
420.78999999999996,45.160000000000025,0.0,other_tissue,0
-3.3899999999999864,149.06,0.0,other_tissue,0
338.82000000000005,-169.39999999999998,0.0,other_tissue,0
512.3,-321.29999999999995,0.0,CD4_Tcell,1
-242.49,-425.1,0.0,CAF,1
-389.74,-439.99,0.0,other_tissue,0
-123.37,-549.0,0.0,other_tissue,0
-304.03999999999996,-26.190000000000055,0.0,other_tissue,0
404.99,247.26,0.0,other_tissue,0
444.46000000000004,-386.28,0.0,other_tissue,0
-216.5,-296.24,0.0,other_tissue,0
525.5999999999999,-519.5,0.0,other_tissue,0
-127.17000000000002,131.20999999999998,0.0,other_tissue,0
-21.909999999999968,307.5,0.0,other_tissue,0
511.5999999999999,-354.12,0.0,other_tissue,0
-0.7899999999999636,-397.11,0.0,other_tissue,0
-526.07,-287.37,0.0,other_tissue,0
-144.75,-158.72000000000003,0.0,CAF,1
522.8,-386.66999999999996,0.0,other_tissue,0
235.34000000000003,260.7,0.0,other_tissue,0
-392.16999999999996,486.15999999999997,0.0,other_tissue,0
-266.69,510.42,0.0,epithelial_normal,1
