x,y,z,type,is_movable
-489.31495884959753,-384.5473455729402,0.0,CAF,1
-351.3200235145157,370.38075427331114,0.0,CAF,1
-26.71208284344766,88.79985529528813,0.0,CAF,1
269.19458261734644,339.6798408248169,0.0,CAF,1
-51.61305055620886,208.72840734376416,0.0,CAF,1
-392.7254680293027,329.3135570227005,0.0,CAF,1
401.0513249525186,-349.03138283440353,0.0,CAF,1
304.710545355883,251.62611920050657,0.0,CAF,1
-387.43289318983454,189.6671791625214,0.0,CAF,1
150.74834946187923,-171.63064122275478,0.0,CAF,1
92.50018088088972,-535.0773265804468,0.0,CAF,1
-110.30889933978484,-51.12507913538934,0.0,CAF,1
-501.8002622772904,270.96590395224746,0.0,CAF,1
-230.08822465406536,-141.88477887311203,0.0,CAF,1
-294.1462874197341,-304.42253775888577,0.0,CAF,1
510.2057067920774,-388.4371891109703,0.0,CAF,1
-20.35502396671791,-398.23641132314367,0.0,CAF,1
251.91412679750377,315.2166048656959,0.0,CAF,1
470.5113954960657,472.9094691145881,0.0,CAF,1
-338.4666274758072,114.9145337795062,0.0,CAF,1
431.47368183051447,172.94383648367557,0.0,CAF,1
160.0103554309486,-468.4227186397758,0.0,CAF,1
-522.2642217599712,82.9700642127159,0.0,CAF,1
-429.1566880709054,426.6690784118657,0.0,CAF,1
-347.2113140996654,142.30261372885968,0.0,CAF,1
75.51817852943827,-247.2587501130505,0.0,CAF,1
39.455051098851186,285.10264990503754,0.0,CAF,1
-1.9006511712037764,266.51894727322053,0.0,CAF,1
203.4751288776339,-152.16152663471098,0.0,CAF,1
140.68051912815406,-307.34738174911814,0.0,CAF,1
-428.500090440445,-352.3840101293298,0.0,CAF,1
-540.2858370263182,-404.62331554671255,0.0,CAF,1
-429.37555394772545,-421.24717373609474,0.0,CAF,1
377.3839649091073,-164.1494076150855,0.0,CAF,1
69.061635163245,118.47607850230634,0.0,CAF,1
-184.03685448132404,-94.64954327575288,0.0,CAF,1
425.7533236863523,369.3560640318351,0.0,CAF,1
138.551551053631,-291.51939947544537,0.0,CAF,1
-45.70367188206575,-409.28913810255943,0.0,CAF,1
46.21004793343582,94.26155376684449,0.0,CAF,1
173.78895722166942,-380.86641946278377,0.0,CAF,1
-136.5429592113594,-286.196979289138,0.0,CAF,1
160.33865424617886,193.72614633263993,0.0,CAF,1
35.624898254499385,-448.7844804196436,0.0,CAF,1
501.4510717192728,-272.61734647734465,0.0,CAF,1
-229.72013204304972,-219.7114949805553,0.0,CAF,1
-227.62100931536588,-119.69973772270951,0.0,CAF,1
513.6876639233066,-490.50827530071456,0.0,CAF,1
-509.3809803744235,79.13991136836398,0.0,CAF,1
-121.74961562810898,-424.43067739893274,0.0,CAF,1
-378.0316089355159,329.01510355430946,0.0,CAF,1
-179.90824816858105,-325.1849507099575,0.0,CAF,1
-481.3164058967171,-456.3850954146694,0.0,CAF,1
160.47793253142788,243.67730849235772,0.0,CAF,1
510.5041602604682,-27.61689427511976,0.0,CAF,1
-513.5294835850592,-315.62449127249704,0.0,CAF,1
-6.506783033372585,-414.7906303699014,0.0,CAF,1
-165.33377046215077,18.912001447047032,0.0,CAF,1
-113.25364022791,-285.54038165867775,0.0,CAF,1
50.19937596092973,-112.885050194447,0.0,CAF,1
-178.13742425612753,-296.2946549697024,0.0,CAF,1
384.0394772542279,466.16442072895006,0.0,CAF,1
531.5948720267703,483.1464230804015,0.0,CAF,1
509.8077688342224,-307.1484127701908,0.0,CAF,1
-194.93040607759792,-311.67495704078857,0.0,CAF,1
-397.50072352355977,58.775436375147024,0.0,CAF,1
-318.689110970426,-255.54580808537577,0.0,CAF,1
42.30030749751279,122.70416930451302,0.0,CAF,1
-197.12901329474545,-212.6878900244189,0.0,CAF,1
-533.456226824636,246.54246178891208,0.0,CAF,1
235.4593922402097,-419.62557655783655,0.0,CAF,1
-249.56728769105553,504.6151759066654,0.0,CAF,1
-299.9064393596817,429.23577824002894,0.0,CAF,1
546.2190919779324,432.7077869223117,0.0,CAF,1
-350.26548792620065,103.64294112327023,0.0,CAF,1
