x,y,z,type,is_movable
-26.765295604773144,87.56248066308734,0.0,CAF,1
488.5437274901242,121.02281798431164,0.0,CAF,1
-451.3893689286367,44.00951418837957,0.0,CAF,1
258.07883819555207,23.001379437661228,0.0,CAF,1
-60.33468884022966,240.6968125930522,0.0,CAF,1
-115.72517909613504,-144.47876230084043,0.0,CAF,1
-175.8249020120645,-249.58883527257993,0.0,CAF,1
-249.4971291628848,-56.77797891015874,0.0,CAF,1
467.2679100408361,-188.76537765310985,0.0,CAF,1
-272.27990106338063,174.1826190854688,0.0,CAF,1
304.0806056534723,-107.33035224376562,0.0,CAF,1
-226.4665029118613,-238.5940162831761,0.0,CAF,1
277.6890744092948,-107.35018059180774,0.0,CAF,1
-246.13622416973067,-77.39946087405406,0.0,CAF,1
461.2004355399208,141.16841959519405,0.0,CAF,1
-97.84992333608545,131.74004010112463,0.0,CAF,1
-128.07823992643,-171.81214007702283,0.0,CAF,1
-432.7507217689622,182.37172682690033,0.0,CAF,1
-426.61384804989905,-4.94667712782956,0.0,CAF,1
317.4449122339199,-152.22173221132232,0.0,CAF,1
213.5641968407972,279.0349235326594,0.0,CAF,1
-228.06268492925892,175.63008849254982,0.0,CAF,1
417.3004729744745,154.185730084903,0.0,CAF,1
-361.67600821167105,-112.56503612690818,0.0,CAF,1
-301.9133672124591,135.93373571205137,0.0,CAF,1
-320.96840968102,-151.05185967683207,0.0,CAF,1
-362.49888465542267,-178.66283432560533,0.0,CAF,1
-142.3943072129034,258.7604376595028,0.0,CAF,1
-291.85048058103905,-17.537678134630994,0.0,CAF,1
-171.3734378765891,264.3421176333841,0.0,CAF,1
-210.51459691190576,201.218571641018,0.0,CAF,1
-294.01177051763955,-270.20040306245414,0.0,CAF,1
-74.11539072956361,238.49586596036704,0.0,CAF,1
-437.8267788677672,50.80072339283555,0.0,CAF,1
75.55889446703634,-87.91839951044489,0.0,CAF,1
371.6556157813138,-216.05909873320783,0.0,CAF,1
-303.6681760141944,187.69563827623284,0.0,CAF,1
-351.23638296744906,-121.81496048859782,0.0,CAF,1
-396.58381493997655,115.63942149085244,0.0,CAF,1
-317.82561651633023,-180.03099034051766,0.0,CAF,1
306.5095782886426,1.229853287317951,0.0,CAF,1
-434.1188777838744,234.61942391811567,0.0,CAF,1
148.60652865452687,289.6430897352403,0.0,CAF,1
287.01831216315315,-95.00703393553391,0.0,CAF,1
-217.94031325371236,-108.4704822561925,0.0,CAF,1
354.5834081169736,-151.26997150529635,0.0,CAF,1
-474.9157038807154,-79.52109411457022,0.0,CAF,1
-444.12227937116785,-215.43450576987834,0.0,CAF,1
446.9438532975739,-261.38670235769314,0.0,CAF,1
-257.7754644705062,-263.9148167330745,0.0,CAF,1
228.39580117636808,-96.22647734012963,0.0,CAF,1
-460.2030696333978,233.75689077827974,0.0,CAF,1
350.79619364091207,90.43759112920736,0.0,CAF,1
-228.01311405915345,-144.08219533999628,0.0,CAF,1
-443.8050258024926,-129.21093430834102,0.0,CAF,1
-105.11701289355432,84.1718331478699,0.0,CAF,1
-188.61418649928805,40.87663519771087,0.0,CAF,1
-418.4445686565098,230.66366848369546,0.0,CAF,1
163.36873377195025,-163.2165512007261,0.0,CAF,1
127.3406253792599,-75.68430876840316,0.0,CAF,1
468.3485550091367,-230.9601022869264,0.0,CAF,1
-436.0223991959263,72.67139128339,0.0,CAF,1
378.95244786084595,-34.81808345341446,0.0,CAF,1
-484.6216802473757,-253.43553479276812,0.0,CAF,1
-479.3969105382542,-133.4046299192678,0.0,CAF,1
402.1417008962071,174.23218995557426,0.0,CAF,1
-451.0027161418137,142.56631813216967,0.0,CAF,1
480.9197276678958,272.34285606841456,0.0,CAF,1
-422.3705815688668,-287.9724522709441,0.0,CAF,1
-242.6662632623444,-206.71994680532833,0.0,CAF,1
-312.4818767189554,-273.2143119648696,0.0,CAF,1
370.4262582026969,64.14520162524082,0.0,CAF,1
-192.86736715434154,-72.6902282140299,0.0,CAF,1
336.1926153078266,237.44496351413022,0.0,CAF,1
-419.5152994507889,109.51246194581046,0.0,CAF,1
-165.88098546889773,-168.48097760593208,0.0,CAF,1
340.15828491626803,-139.65055955256304,0.0,CAF,1
-436.0521417179896,221.3939157739636,0.0,CAF,1
-191.47938279138702,-43.602041636112205,0.0,CAF,1
